"probe_id","gene_symbol"
"8068496","SIM2"
"8068512","RIPPLY3"
"8068522","TTC3"
"8068543","DSCR9"
"8068551","DYRK1A"
"8068570","DSCR8"
"8068578","DSCR10"
"8068583","KCNJ15"
"8068593","ETS2"
"8068612","GET1"
"8068620","SH3BGR"
"8068633","B3GALT5"
"8068644","IGSF5"
"8068651","PCP4"
"8068671","BACE2"
"8068684","FAM3B"
"8068697","MX2"
"8068713","MX1"
"8068735","ZNF295-AS1"
"8068740","UMODL1"
"8068761","ABCG1"
"8068788","UBASH3A"
"8068810","SLC37A1"
"8068833","PDE9A"
"8068857","NDUFV3"
"8068866","PKNOX1"
"8068883","CRYAA"
"8068894","LINC00319"
"8068898","H2BP1"
"8068902","RRP1B"
"8068919","PDXK"
"8068938","RRP1"
"8068952","AGPAT3"
"8068974","TRAPPC10"
"8069003","PWP2"
"8069026","GATD3"
"8069037","AIRE"
"8069057","PFKL"
"8069085","TRPM2"
"8069122","LRRC3"
"8069135","TSPEAR-AS2"
"8069142","KRTAP10-4"
"8069146","KRTAP10-7"
"8069148","KRTAP10-8"
"8069150","KRTAP10-9"
"8069153","KRTAP10-10"
"8069156","KRTAP10-11"
"8069161","KRTAP12-3"
"8069168","KRTAP10-12"
"8069174","SLX9"
"8069178","ADARB1"
"8069200","LINC00334"
"8069208","COL18A1"
"8069252","PCBP3"
"8069269","COL6A1"
"8069301","COL6A2"
"8069332","MCM3AP-AS1"
"8069340","YBEY"
"8069348","PCNT"
"8069399","DIP2A"
"8069450","PRMT2"
"8069470","RPL23A"
"8069472","TPTE"
"8069487","BAGE3"
"8069494","ZNF98"
"8069499","ANKRD30B"
"8069505","CYP4F29P"
"8069511","ANKRD20A11P"
"8069517","ANKRD20A9P"
"8069521","LIPI"
"8069532","HSPA13"
"8069541","SAMSN1"
"8069553","NRIP1"
"8069561","BTF3L4"
"8069565","BTG3"
"8069574","C21orf91"
"8069582","TMPRSS15"
"8069612","LINC00158"
"8069620","MRPL39"
"8069633","ATP5PF"
"8069644","APP"
"8069668","CYYR1"
"8069676","ADAMTS1"
"8069689","ADAMTS5"
"8069700","HEMK2"
"8069711","LTN1"
"8069744","RWDD2B"
"8069753","CCT8"
"8069770","GRIK1"
"8069790","CLDN17"
"8069795","CLDN8"
"8069800","KRTAP24-1"
"8069804","KRTAP26-1"
"8069808","KRTAP27-1"
"8069811","KRTAP23-1"
"8069813","KRTAP13-2"
"8069818","KRTAP13-3"
"8069822","KRTAP19-1"
"8069827","KRTAP19-2"
"8069831","KRTAP19-3"
"8069836","KRTAP19-4"
"8069838","KRTAP19-5"
"8069841","KRTAP19-6"
"8069845","KRTAP19-7"
"8069848","KRTAP6-2"
"8069852","KRTAP6-1"
"8069855","KRTAP21-2"
"8069859","KRTAP21-1"
"8069863","KRTAP8-1"
"8069868","KRTAP7-1"
"8069872","KRTAP11-1"
"8069876","KRTAP19-8"
"8069880","TIAM1"
"8069910","SCAF4"
"8069933","MIS18A"
"8069943","URB1"
"8069985","SNORA80A"
"8069987","TCP10L"
"8069991","TCP10L"
"8069998","CFAP298"
"8070010","SYNJ1"
"8070046","PAXBP1"
"8070073","EPCIP"
"8070083","TMEM50B"
"8070097","DNAJC28"
"8070102","GART"
"8070129","DONSON"
"8070141","CRYZL1"
"8070160","ATP5PO"
"8070173","KCNE1"
"8070182","RCAN1"
"8070194","RUNX1"
"8070215","SETD4"
"8070233","CLDN14"
"8070239","HLCS"
"8070257","PIGP"
"8070269","VPS26C"
"8070279","KCNJ6"
"8070286","DSCR4"
"8070297","ERG"
"8070315","LINC00114"
"8070321","ETS2-AS1"
"8070330","PSMG1"
"8070341","BRWD1"
"8070389","HMGN1"
"8070398","LCA5L"
"8070411","B3GALT5-AS1"
"8070421","DSCAM"
"8070458","PLAC4"
"8070467","TMPRSS2"
"8070482","LINC00479"
"8070489","RIPK4"
"8070503","PRDM15"
"8070538","C2CD2"
"8070557","ZBTB21"
"8070563","UMODL1-AS1"
"8070567","TFF3"
"8070574","TFF2"
"8070579","TFF1"
"8070584","TMPRSS3"
"8070603","RSPH1"
"8070615","WDR4"
"8070629","ERVH48-1"
"8070632","CBS"
"8070655","U2AF1"
"8070665","SIK1"
"8070681","LINC00313"
"8070689","HSF2BP"
"8070701","CSTB"
"8070708","AATBC"
"8070716","LOC105377139"
"8070720","ICOSLG"
"8070730","DNMT3L"
"8070744","CFAP410"
"8070757","TSPEAR"
"8070771","KRTAP10-1"
"8070777","KRTAP10-2"
"8070780","KRTAP10-3"
"8070782","KRTAP10-5"
"8070786","KRTAP10-6"
"8070789","KRTAP12-4"
"8070791","KRTAP12-2"
"8070795","KRTAP12-1"
"8070799","UBE2G2"
"8070811","SUMO3"
"8070819","PTTG1IP"
"8070826","ITGB2"
"8070847","LINC01547"
"8070853","LINC01547"
"8070863","SSR4P1"
"8070876","POFUT2"
"8070896","LINC00315"
"8070905","COL18A1-AS1"
"8070912","SLC19A1"
"8070933","FTCD"
"8070953","SPATC1L"
"8070961","LSS"
"8070988","MCM3AP"
"8071020","C21orf58"
"8071036","S100B"
"8071044","TEKT4P2"
"8071049","LINC00328"
"8071051","TEKT4P2"
"8071058","ACTR3BP5"
"8071061","TPTEP1"
"8071063","TPTEP1"
"8071069","IL17RA"
"8071084","HDHD5-AS1"
"8071086","CECR2"
"8071107","SLC25A18"
"8071119","BCL2L13"
"8071134","LINC00528"
"8071136","PEX26"
"8071147","TUBA8"
"8071155","USP18"
"8071161","FAM230B"
"8071168","POM121L8P"
"8071170","POM121L15P"
"8071179","DGCR6"
"8071185","DGCR5"
"8071196","TSSK2"
"8071206","MRPL40"
"8071212","CDC45"
"8071234","GP1BB"
"8071259","GP1BB"
"8071268","GP1BB"
"8071272","SEPT5-GP1BB"
"8071274","SEPT5-GP1BB"
"8071276","TBX1"
"8071289","COMT"
"8071301","TANGO2"
"8071312","MIR185"
"8071314","DGCR8"
"8071332","RANBP1"
"8071339","ZDHHC8"
"8071355","LINC00896"
"8071357","PRODHLP"
"8071361","FAM230B"
"8071368","TMEM191B"
"8071375","FAM230B"
"8071382","ZNF74"
"8071392","MED15"
"8071411","POM121L4P"
"8071414","TMEM191A"
"8071420","SERPIND1"
"8071426","SNAP29"
"8071434","CRKL"
"8071444","AIFM3"
"8071466","LZTR1"
"8071489","P2RX6"
"8071504","LRRC74B"
"8071516","BCRP2"
"8071523","FAM230B"
"8071530","POM121L8P"
"8071532","RIMBP3B"
"8071536","HIC2"
"8071541","TMEM191C"
"8071547","UBE2L3"
"8071554","CCDC116"
"8071559","SDF2L1"
"8071564","MIR130B"
"8071566","PPIL2"
"8071597","IGLL5"
"8071642","IGLV6-57"
"8071646","VPREB1"
"8071649","BMS1P20"
"8071662","GGTLC2"
"8071671","GNAZ"
"8071676","RAB36"
"8071691","BCR"
"8071713","FBXW4P1"
"8071717","RGL4"
"8071737","MIF"
"8071745","C22orf15"
"8071758","MMP11"
"8071768","SMARCB1"
"8071783","SLC2A11"
"8071801","GSTT4"
"8071806","DDTL"
"8071809","GSTT2"
"8071823","CABIN1"
"8071861","SUSD2"
"8071877","POM121L9P"
"8071881","SPECC1L"
"8071899","ADORA2A"
"8071907","UPB1"
"8071920","SNRPD3"
"8071927","GGT1"
"8071953","SGSM1"
"8071981","KIAA1671"
"8071989","CRYBB3"
"8071997","CRYBB2"
"8072004","IGLL3P"
"8072009","CRYBB2P1"
"8072015","GRK3"
"8072039","MYO18B"
"8072088","SEZ6L"
"8072108","ASPHD2"
"8072113","SRRD"
"8072124","CRYBA4"
"8072133","TTC28-AS1"
"8072143","HSCB"
"8072153","CCDC117"
"8072160","ZNRF3"
"8072170","KREMEN1"
"8072189","EMID1"
"8072206","EWSR1"
"8072216","GAS2L1"
"8072226","RFPL1"
"8072229","NEFH"
"8072242","NF2"
"8072266","CABP7"
"8072274","UQCR10"
"8072279","MTMR3"
"8072302","MTMR3"
"8072304","HORMAD2"
"8072314","LIF-AS2"
"8072316","CCDC157"
"8072328","SEC14L2"
"8072346","MTFP1"
"8072353","LOC105372990"
"8072360","TCN2"
"8072374","SLC35E4"
"8072382","OSBP2"
"8072400","MORC2-AS1"
"8072407","TUG1"
"8072413","SMTN"
"8072436","INPP5J"
"8072454","RNF185"
"8072461","LIMK2"
"8072486","LINC01521"
"8072488","DRG1"
"8072494","SFI1"
"8072529","DEPDC5"
"8072577","YWHAH"
"8072587","SLC5A1"
"8072605","RFPL3"
"8072610","FBXO7"
"8072626","TIMP3"
"8072636","ISX"
"8072645","HMGXB4"
"8072659","TOM1"
"8072678","HMOX1"
"8072687","MCM5"
"8072705","RASD2"
"8072710","APOL6"
"8072721","APOL5"
"8072735","APOL1"
"8072744","NCF4"
"8072757","CSF2RB"
"8072777","MPST"
"8072784","KCTD17"
"8072798","CYTH4"
"8072817","CDC42EP1"
"8072825","GGA1"
"8072847","SH3BP1"
"8072870","PDXP"
"8072876","LGALS1"
"8072883","NOL12"
"8072894","TRIOBP"
"8072926","H1-0"
"8072931","GCAT"
"8072941","GALR3"
"8072946","EIF3L"
"8072962","MICALL1"
"8072979","POLR2F"
"8072989","PICK1"
"8073007","MAFF"
"8073015","KDELR3"
"8073022","CBY1"
"8073032","TOMM22"
"8073039","GTPBP1"
"8073056","APOBEC3A_B"
"8073062","APOBEC3A_B"
"8073068","APOBEC3C"
"8073072","APOBEC3D"
"8073081","APOBEC3F"
"8073088","APOBEC3G"
"8073096","APOBEC3H"
"8073104","SYNGR1"
"8073114","TAB1"
"8073129","MGAT3"
"8073135","MIEF1"
"8073148","ATF4"
"8073152","CACNA1I"
"8073192","UQCRFS1"
"8073194","GRAP2"
"8073207","FAM83F"
"8073214","TNRC6B"
"8073242","ADSL"
"8073259","SGSM3"
"8073296","MCHR1"
"8073311","XPNPEP3"
"8073334","RBX1"
"8073345","EP300"
"8073379","L3MBTL2"
"8073397","ZC3H7B"
"8073422","TEF"
"8073430","ACO2"
"8073449","CSDC2"
"8073457","XRCC6"
"8073470","C22orf46P"
"8073474","MEI1"
"8073513","CCDC134"
"8073522","SREBF2"
"8073544","MIR33A"
"8073546","SMIM45"
"8073548","SEPTIN3"
"8073562","WBP2NL"
"8073573","PHETA2"
"8073578","SMDT1"
"8073582","OGFRP1"
"8073585","SERHL"
"8073596","SERHL2"
"8073603","RNU12"
"8073605","BIK"
"8073612","TSPO"
"8073623","MPPED1"
"8073633","PNPLA3"
"8073645","SAMM50"
"8073662","PARVB"
"8073682","PARVG"
"8073698","LINC00207"
"8073705","ARHGAP8"
"8073733","NUP50"
"8073743","UPK3A"
"8073752","FAM118A"
"8073766","RIBC2"
"8073775","FBLN1"
"8073799","ATXN10"
"8073816","MIRLET7BHG"
"8073822","MIRLET7BHG"
"8073824","MIRLET7BHG"
"8073826","PPARA"
"8073842","TTC38"
"8073858","GTSE1"
"8073875","TRMU"
"8073890","GRAMD4"
"8073909","TBC1D22A"
"8073929","TAFA5"
"8073943","ZBED4"
"8073949","CRELD2"
"8073960","PIM3"
"8073962","MOV10L1"
"8073992","PANX2"
"8074003","TRABD"
"8074020","SELENOO"
"8074030","PPP6R2"
"8074063","ADM2"
"8074070","MIOX"
"8074082","NCAPH2"
"8074106","KLHDC7B"
"8074108","MAPK8IP2"
"8074131","SHANK3"
"8074153","ACR"
"8074157","RPL23A"
"8074168","DUXAP9"
"8074170","POTEG"
"8074194","OR11H12"
"8074196","CCT8L2"
"8074201","ANKRD62P1-PARP4P3"
"8074204","XKR3"
"8074210","IGKV2OR22-4"
"8074212","GAB4"
"8074223","TMEM121B"
"8074227","HDHD5"
"8074237","ADA2"
"8074251","ATP6V1E1"
"8074261","BID"
"8074274","MICAL3"
"8074286","MICAL3"
"8074309","FAM230B"
"8074316","GGT1"
"8074330","FAM230B"
"8074335","PRODH"
"8074349","DGCR2"
"8074364","ESS2"
"8074371","ESS2"
"8074384","GSC2"
"8074388","SLC25A1"
"8074399","CLTCL1"
"8074432","HIRA"
"8074458","C22orf39"
"8074464","UFD1"
"8074473","CLDN5"
"8074481","RTL10"
"8074498","TXNRD2"
"8074522","ARVCF"
"8074541","TRMT2A"
"8074558","RTN4R"
"8074565","DGCR6L"
"8074569","GGT1"
"8074577","PI4KAP1"
"8074591","RIMBP3"
"8074593","RIMBP3B"
"8074597","FAM230J"
"8074606","USP41P"
"8074617","SCARF2"
"8074632","KLHL22"
"8074647","PI4KA"
"8074688","THAP7"
"8074695","TUBA3FP"
"8074701","SLC7A4"
"8074712","POM121L8P"
"8074714","LOC102724728"
"8074716","GGT1"
"8074730","BCRP2"
"8074734","FAM230B"
"8074737","FAM230B"
"8074748","PI4KAP1"
"8074769","RIMBP3"
"8074771","RIMBP3B"
"8074773","YDJC"
"8074780","YPEL1"
"8074791","MAPK1"
"8074806","PPM1F"
"8074817","TOP3B"
"8074836","PRAMENP"
"8074842","ABHD17A"
"8074845","ZNF280B"
"8074853","ZNF280A"
"8074856","PRAME"
"8074867","POM121L1P"
"8074869","RSPH14"
"8074892","ZDHHC8BP"
"8074897","FAM230I"
"8074909","IGLL1"
"8074916","DRICH1"
"8074925","GUSBP11"
"8074927","GUSBP11"
"8074931","ZNF70"
"8074934","VPREB3"
"8074939","CHCHD10"
"8074944","DERL3"
"8074962","GSTT2"
"8074969","DDT"
"8074972","GSTT4"
"8074980","GSTT1"
"8074988","GSTT4"
"8074991","GGT5"
"8075005","ADORA2A-AS1"
"8075009","GUCD1"
"8075016","LRRC75B"
"8075024","POM121L1P"
"8075026","PIWIL3"
"8075049","LHFPL7"
"8075052","LRP5L"
"8075063","HPS4"
"8075089","TFIP11"
"8075106","TPST2"
"8075118","CRYBB1"
"8075126","MN1"
"8075130","PITPNB"
"8075142","TTC28"
"8075164","CHEK2"
"8075182","XBP1"
"8075190","ZNRF3-AS1"
"8075192","C22orf31"
"8075200","RHBDD3"
"8075211","RASL10A"
"8075217","AP1B1"
"8075239","THOC5"
"8075263","NIPSNAP1"
"8075276","ZMAT5"
"8075285","ASCC2"
"8075310","LIF"
"8075316","OSM"
"8075322","CASTOR1"
"8075332","TBC1D10A"
"8075343","SF3A1"
"8075363","KIAA1656"
"8075365","RNF215"
"8075375","SEC14L3"
"8075390","SEC14L4"
"8075401","GAL3ST1"
"8075406","PES1"
"8075423","DUSP18"
"8075430","MORC2"
"8075462","SELENOM"
"8075468","PLA2G3"
"8075477","RNF185-AS1"
"8075483","PIK3IP1"
"8075493","PATZ1"
"8075507","EIF4ENIF1"
"8075529","PISD"
"8075542","PRR14L"
"8075550","YWHAH-AS1"
"8075555","C22orf42"
"8075564","RFPL2"
"8075569","SLC5A4"
"8075585","RTCB"
"8075600","BPIFC"
"8075616","SYN3"
"8075637","LARGE1"
"8075659","MB"
"8075668","LOC284912"
"8075673","RBFOX2"
"8075691","RPL41"
"8075695","APOL3"
"8075709","APOL4"
"8075720","APOL2"
"8075728","MYH9"
"8075778","TXN2"
"8075785","FOXRED2"
"8075798","EIF3D"
"8075820","CACNG2"
"8075828","IFT27"
"8075838","PVALB"
"8075850","CIMIP4"
"8075857","TST"
"8075865","TMPRSS6"
"8075886","IL2RB"
"8075897","C1QTNF6"
"8075906","SSTR3"
"8075910","RAC2"
"8075918","LOC100506271"
"8075921","ELFN2"
"8075924","MFNG"
"8075934","CARD10"
"8075956","LGALS2"
"8075963","PDXP-DT"
"8075971","ANKRD54"
"8075981","C22orf23"
"8075992","SOX10"
"8076002","SLC16A8"
"8076007","BAIAP2L2"
"8076025","PLA2G6"
"8076046","TMEM184B"
"8076056","CSNK1E"
"8076072","KCNJ4"
"8076077","DDX17"
"8076094","DMC1"
"8076113","FAM227A"
"8076128","JOSD1"
"8076137","SUN2"
"8076161","DNAL4"
"8076169","NPTXR"
"8076176","CBX6"
"8076185","CBX7"
"8076195","PDGFB"
"8076209","RPL3"
"8076219","SNORD83B"
"8076221","SNORD83A"
"8076223","SNORD43"
"8076225","RPS19BP1"
"8076231","ENTHD1"
"8076241","MRTFA"
"8076260","SLC25A17"
"8076272","ST13"
"8076292","DNAJB7"
"8076302","CHADL"
"8076307","RANGAP1"
"8076327","LOC105373042"
"8076331","TOB2"
"8076339","PHF5A"
"8076344","POLR3H"
"8076355","PMM1"
"8076365","DESI1"
"8076374","SNU13"
"8076387","TNFRSF13C"
"8076393","CENPM"
"8076403","NAGA"
"8076415","SNORD13P1"
"8076417","NDUFA6"
"8076424","CYP2D6"
"8076431","CYP2D7"
"8076436","TCF20"
"8076441","NFAM1"
"8076449","RRP7BP"
"8076455","RRP7A"
"8076463","RRP7BP"
"8076465","POLDIP3"
"8076481","CYB5R3"
"8076493","ATP5MGL"
"8076497","A4GALT"
"8076511","RPL5"
"8076515","ARFGAP3"
"8076533","PACSIN2"
"8076547","TTLL1"
"8076563","MCAT"
"8076569","TTLL12"
"8076584","SCUBE1"
"8076586","SCUBE1"
"8076612","EFCAB6"
"8076644","SULT4A1"
"8076655","PNPLA5"
"8076668","SHISAL1"
"8076673","RTL6"
"8076677","PHF21B"
"8076690","KIAA0930"
"8076704","SMC1B"
"8076734","WNT7B"
"8076739","PRR34"
"8076747","LINC02939"
"8076749","CDPF1"
"8076754","PKDREJ"
"8076757","CELSR1"
"8076792","CERK"
"8076813","TBC1D22A-AS1"
"8076819","LINC00898"
"8076826","MIR3667HG"
"8076836","BRD1"
"8076851","ALG12"
"8076865","IL17REL"
"8076894","MLC1"
"8076909","TUBGCP6"
"8076937","HDAC10"
"8076962","MAPK12"
"8076978","MAPK11"
"8076998","PLXNB2"
"8077036","DENND6B"
"8077042","SBF1"
"8077082","LMF2"
"8077099","SCO2"
"8077103","TYMP"
"8077116","CIMAP1B"
"8077123","CPT1B"
"8077160","ARSA"
"8077171","RABL2B"
"8077185","APOA1"
"8077192","APOA4"
"8077198","FLJ43315"
"8077204","APOC3"
"8077211","ATG4B"
"8077226","ING5"
"8077238","D2HGDH"
"8077250","THAP4"
"8077262","DTYMK"
"8077270","CHL1"
"8077299","CNTN6"
"8077323","CNTN4"
"8077353","TRNT1"
"8077366","LRRN1"
"8077370","SETMAR"
"8077376","ITPR1"
"8077441","BHLHE40"
"8077450","ARL8B"
"8077458","EDEM1"
"8077472","GRM7"
"8077490","LMCD1"
"8077499","LINC00312"
"8077503","CAV3"
"8077513","THUMPD3"
"8077528","SETD5"
"8077550","MTMR14"
"8077572","CPNE9"
"8077595","BRPF1"
"8077612","BRPF1"
"8077635","OGG1"
"8077652","ARPC4"
"8077663","JAGN1"
"8077668","IL17RE"
"8077688","IL17RC"
"8077712","CRELD1"
"8077728","EMC3-AS1"
"8077731","FANCD2"
"8077770","BRK1"
"8077781","VHL"
"8077786","IRAK2"
"8077804","TATDN2"
"8077815","LINC00852"
"8077817","SLC6A11"
"8077833","SLC6A1"
"8077851","HRH1"
"8077858","ATG7"
"8077879","SYN2"
"8077899","PPARG"
"8077914","TSEN2"
"8077931","MKRN2"
"8077944","CAND2"
"8077958","HDAC11"
"8077970","FBLN2"
"8077989","TPRXL"
"8077993","TMEM43"
"8078008","LSM3"
"8078014","SLC6A6"
"8078033","CCDC174"
"8078046","C3orf20"
"8078066","FGD5"
"8078091","NR2C2"
"8078110","CAPN7"
"8078138","EAF1"
"8078147","BTD"
"8078155","GALNT15"
"8078173","OXNAD1"
"8078187","PLCL2"
"8078196","KCNH8"
"8078214","RAB5A"
"8078227","KAT2B"
"8078248","HMGB1"
"8078252","UBE2E2"
"8078262","UBE2E1"
"8078270","RPL15"
"8078272","NR1D2"
"8078286","RARB"
"8078300","OXSM"
"8078305","LRRC3B"
"8078312","CMC1"
"8078319","ZCWPW2"
"8078330","RBMS3"
"8078350","TGFBR2"
"8078360","STT3B"
"8078380","ZNF860"
"8078386","GPD1L"
"8078397","CMTM8"
"8078405","CMTM7"
"8078412","CNOT10"
"8078435","TRIM71"
"8078442","CCR4"
"8078450","CRTAP"
"8078461","FBXL2"
"8078479","PDCD6IP"
"8078497","ARPP21"
"8078527","MIR128-2"
"8078529","STAC"
"8078544","MLH1"
"8078569","GOLGA4"
"8078600","TCEA1"
"8078605","APRG1"
"8078619","ITGA9"
"8078650","CTDSPL"
"8078663","MIR26A1"
"8078665","VILL"
"8078690","DLEC1"
"8078729","MYD88"
"8078738","OXSR1"
"8078759","SLC22A13"
"8078772","SLC22A14"
"8078784","XYLB"
"8078805","ACVR2B"
"8078818","EXOG"
"8078834","WDR48"
"8078857","TTC21A"
"8078888","CCR8"
"8078898","SLC25A38"
"8078905","RPSA"
"8078916","SNORA6"
"8078918","SNORA62"
"8078920","MOBP"
"8078933","MYRIP"
"8078962","EIF1B"
"8078971","ENTPD3"
"8078984","RPL14"
"8078991","ZNF619"
"8078999","ZNF620"
"8079005","ZNF621"
"8079019","RPS27"
"8079021","CTNNB1"
"8079037","TRAK1"
"8079060","VIPR1"
"8079074","SS18L2"
"8079079","NKTR"
"8079099","ZBTB47"
"8079107","KLHL40"
"8079117","ACKR2"
"8079124","ZNF662"
"8079131","GASK1A"
"8079140","SNRK"
"8079153","ABHD5"
"8079165","MIR138-1"
"8079167","TOPAZ1"
"8079170","TCAIM"
"8079189","ZKSCAN7"
"8079198","ZNF660"
"8079204","ZNF197"
"8079217","ZNF35"
"8079224","ZNF502"
"8079229","ZNF501"
"8079237","KIF15"
"8079274","TMEM42"
"8079279","TGM4"
"8079294","EXOSC7"
"8079305","CLEC3B"
"8079311","LARS2"
"8079334","LIMD1"
"8079346","SACM1L"
"8079370","CCR9"
"8079377","CXCR6"
"8079383","CCR3"
"8079392","CCR2"
"8079401","CCR5"
"8079407","CCRL2"
"8079415","RTP3"
"8079420","LRRC2-AS1"
"8079422","CRIPTO"
"8079426","TMIE"
"8079433","PTH1R"
"8079462","NBEAL2"
"8079517","KLHL18"
"8079532","PTPN23"
"8079563","DHX30"
"8079590","CAMP"
"8079598","ZNF589"
"8079615","FBXW12"
"8079630","TMA7"
"8079637","ATRIP"
"8079662","ARIH2"
"8079677","P4HTM"
"8079693","WDR6"
"8079707","NDUFAF3"
"8079719","IHO1"
"8079733","KLHDC8B"
"8079746","TCTA"
"8079753","DAG1"
"8079759","BSN"
"8079772","APEH"
"8079796","RNF123"
"8079839","INKA1"
"8079842","RBM6"
"8079869","RBM5"
"8079896","SEMA3F"
"8079919","GNAT1"
"8079931","SLC38A3"
"8079950","GNAI2"
"8079966","SEMA3B"
"8079988","LSMEM2"
"8079993","CYB561D2"
"8080001","HEMK1"
"8080013","MAPKAPK3"
"8080028","DOCK3"
"8080084","MANF"
"8080093","RBM15B"
"8080100","RAD54L2"
"8080121","TEX264"
"8080128","GRM2"
"8080138","IQCF2"
"8080144","PARP3"
"8080158","GPR62"
"8080162","ABHD14A-ACY1"
"8080168","ACY1"
"8080184","ALAS1"
"8080198","PPM1M"
"8080212","GLYCTK"
"8080226","DNAH1"
"8080306","PHF7"
"8080320","NISCH"
"8080344","STAB1"
"8080416","UQCC5"
"8080419","GNL3"
"8080438","SPCS1"
"8080445","ITIH1"
"8080466","ITIH3"
"8080487","PRKCD"
"8080511","CACNA1D"
"8080562","IL17RB"
"8080578","CACNA2D3"
"8080621","CCDC66"
"8080640","SPATA12"
"8080645","APPL1"
"8080676","PDE12"
"8080685","SLMAP"
"8080714","FLNB"
"8080762","ABHD6"
"8080773","RPP14"
"8080781","PXK"
"8080804","KCTD6"
"8080810","PTPRG"
"8080847","CEP15"
"8080855","SYNPR"
"8080863","SNTN"
"8080878","ATXN7"
"8080896","SLC25A26"
"8080911","KBTBD8"
"8080918","TAFA1"
"8080923","PSMC1"
"8080926","ARL6IP5"
"8080938","MITF"
"8080958","GPR27"
"8080964","GXYLT2"
"8080973","PPP4R2"
"8080980","EBLN2"
"8080987","HSP90AB5P"
"8080991","HNRNPA3"
"8080994","FRG2C"
"8081001","ROBO2"
"8081036","CADM2"
"8081055","CHMP2B"
"8081067","HTR1F"
"8081069","ZNF654"
"8081073","C3orf38"
"8081081","EPHA3"
"8081115","ARL13B"
"8081128","NSUN3"
"8081138","EPHA6"
"8081158","ARL6"
"8081171","CRYBG3"
"8081192","OR5AC2"
"8081194","OR5H1"
"8081196","OR5H1"
"8081198","OR5H1"
"8081202","OR5H6"
"8081204","OR5H2"
"8081206","OR5K4"
"8081208","OR5K3"
"8081210","OR5K1"
"8081212","OR5K2"
"8081214","GPR15"
"8081219","ST3GAL6"
"8081235","COL8A1"
"8081241","CMSS1"
"8081256","TBC1D23"
"8081277","NIT2"
"8081288","TMEM45A"
"8081298","ADGRG7"
"8081316","TFG"
"8081341","ARB2BP"
"8081343","TRMT10C"
"8081348","PCNP"
"8081358","ZBTB11-AS1"
"8081362","CEP97"
"8081375","NXPE3"
"8081386","NFKBIZ"
"8081407","ZPLD1"
"8081431","ALCAM"
"8081462","CCDC54"
"8081465","BBX"
"8081488","HHLA2"
"8081503","DZIP3"
"8081537","TRAT1"
"8081548","NECTIN3"
"8081564","CD96"
"8081582","PHLDB2"
"8081590","PHLDB2"
"8081612","ABHD10"
"8081620","TAGLN3"
"8081631","TMPRSS7"
"8081645","C3orf52"
"8081657","CD200"
"8081667","SLC35A5"
"8081676","GTPBP8"
"8081686","BOC"
"8081710","SIDT1"
"8081740","ATP6V1A"
"8081758","GRAMD1C"
"8081779","ZDHHC23"
"8081786","QTRT2"
"8081799","TIGIT"
"8081810","GAP43"
"8081822","TEX55"
"8081826","UPK1B"
"8081838","ARHGAP31"
"8081853","POGLUT1"
"8081867","TIMMDC1"
"8081880","ADPRH"
"8081890","PLA1A"
"8081903","CFAP91"
"8081925","NR1I2"
"8081945","NDUFB4"
"8081953","GTF2E1"
"8081959","STXBP5L"
"8081989","ARGFX"
"8081997","FBXO40"
"8082003","EAF2"
"8082012","SLC15A2"
"8082035","CD86"
"8082046","CASR"
"8082058","CSTA"
"8082066","FAM162A"
"8082075","DTX3L"
"8082086","PARP15"
"8082100","PARP14"
"8082120","SLC49A4"
"8082133","PDIA5"
"8082153","SEC22A"
"8082165","KALRN"
"8082229","UMPS"
"8082244","OR7E37P"
"8082248","OR7E37P"
"8082252","ERVK-6"
"8082254","FAM86JP"
"8082261","ROPN1B"
"8082270","CFAP100"
"8082289","CHST13"
"8082298","NUP210P1"
"8082305","CHCHD6"
"8082314","PLXNA1"
"8082347","PRR23E"
"8082350","MCM2"
"8082368","PODXL2"
"8082380","ABTB1"
"8082400","KBTBD12"
"8082408","SEC61A1"
"8082422","EEFSEC"
"8082431","RAB7A"
"8082444","ACAD9"
"8082465","EFCC1"
"8082473","GP9"
"8082478","COPG1"
"8082504","HMCES"
"8082517","H1-10-AS1"
"8082523","IFT122"
"8082552","RHO"
"8082560","H1-8"
"8082574","TRH"
"8082585","COL6A5"
"8082597","COL6A6"
"8082607","ATP2C1"
"8082643","NEK11"
"8082663","NUDT16L2P"
"8082667","NUDT16"
"8082673","ACP3"
"8082688","DNAJC13"
"8082745","ACKR4"
"8082750","UBA5"
"8082767","TMEM108"
"8082774","BFSP2"
"8082788","CDV3"
"8082797","TF"
"8082816","SRPRB"
"8082827","CEP63"
"8082846","EPHB1"
"8082869","PPP2R3A"
"8082886","PCCB"
"8082905","SLC35G2"
"8082911","NCK1"
"8082916","IL20RB"
"8082926","SOX14"
"8082928","CLDN18"
"8082940","ARMC8"
"8082965","MRAS"
"8082974","ESYT3"
"8083000","FAIM"
"8083011","MRPS22"
"8083025","BPESC1"
"8083034","CLSTN2"
"8083053","TRIM42"
"8083063","SLC25A36"
"8083071","SPSB4"
"8083075","PXYLP1"
"8083090","ZBTB38"
"8083092","ZBTB38"
"8083094","RASA2"
"8083119","RNF7"
"8083129","GRK7"
"8083136","ATP1B3"
"8083146","PLS1"
"8083166","TRPC1"
"8083183","U2SURP"
"8083214","CHST2"
"8083221","PBX2P1"
"8083223","DIPK2A"
"8083233","ZIC1"
